COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,INT12M,DEC12M,FEC12M
04700131,Instalacao Transformadora com Chave,JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3156955,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100174564- X,Instalacao Transformadora com Chave,EQT01C8,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154076,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00204524,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Porto Grande,Porto Grande,SANTANA,C,3170376,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3104967,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3163690,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
11110,Instalacao Transformadora com Chave,FTC01F1,,,,,ABC,3183946,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100183351- X,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,A,3148521,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
134600,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3184009,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301655,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3177984,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199107,Estacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3174981,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100254,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3183943,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0007059388368,0.0002676038047
005056,Estação Transformadora (Particular),CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,ABC,3144139,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101195,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154033,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199192,Estacao Transformadora com Chave,MCD01W2,,Metropolitana,Macapá,MACAPA - II,ABC,3184523,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00300782,Instalacao Transformadora com Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3150137,112.5000000000,,,,,,0.00000000,0.00000000,,,0,2,0.002782738886,0.0007083464136
00100041,Instalacao Transformadora com Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3172721,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
232_E,Instalacao Transformadora com Chave,EQT01Y4,AMAPÁ,,,EQUATORIAL,ABC,3166868,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
545012,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3160715,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
50282,Estacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3183066,300.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00304957,Instalacao Transformadora com Chave,FTC01F5,,Metropolitana,Santana,,ABC,3184721,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0002132567116,0.0001736618173
C20018,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160837,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173439- X,Estacao Transformadora com Chave,TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144785,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
0181817,Estação Transformadora (Particular),EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3176752,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
07700090,Instalacao Transformadora com  Chave,FTC01F2,,Metropolitana,Santana,,A,3183154,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178837-X,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3181587,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179746- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,C,3155867,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100192350- X,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3164719,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700361,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3170321,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS183,Instalacao Transformadora com Chave,SJO01S4,,Metropolitana,Macapá,SANTA RITA,ABC,3182317,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190254,Estacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3184614,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190311- X,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3161957,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0003137575903,9.444840166e-05
SK829,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3180202,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100498,Instalacao Transformadora com Chave,STR01F5,,Metropolitana,Macapá,SANTA RITA,ABC,3160916,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD350,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,ABC,3177229,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100183334- X,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,B,3148529,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
559288,Instalacao Transformadora com  Chave,EQT01Y2,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3182742,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182886- X,Instalacao Transformadora com Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149449,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD267,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,,,EQUATORIAL,ABC,3184962,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101386,Instalacao Transformadora com Chave,MCD01W2,,Metropolitana,Macapá,MACAPA - II,ABC,3179098,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.002664932489,0.000401405707
01503136,Instalacao Transformadora com Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160801,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
5105911,Instalacao Transformadora com  Chave,TTG01Y2,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3180537,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100195039- X,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3171933,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD284,Instalacao Transformadora com Chave,MCD01C1,,,,MACAPA - II,ABC,3185122,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100174033- X,Instalacao Transformadora (Companhia),PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146725,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301664,Instalacao Transformadora com Chave,FTC01F1,,Metropolitana,Santana,,ABC,3174744,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179858- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,B,3155815,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
274197,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,B,3179244,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700503,Instalacao Transformadora (Companhia),PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,B,3147364,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173347- X,Instalacao Transformadora com  Chave,TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144777,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
2572,Instalacao Transformadora com  Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,A,3157393,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SI066,Instalacao Transformadora com Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3172721,150.0000000000,,,,,,0.00000000,0.00000000,,,0,3,0.004956027556,0.001231657008
01192,Estação Transformadora (Particular),JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3173444,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100187063- X,Instalacao Transformadora com Chave,EQT01C5,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3158230,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100191926- X,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3163551,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RG624,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,A,3152618,25.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001102718279,0.0002092841677
00188508,Estacao Transformadora com Chave,STR01F2,,Metropolitana,Macapá,SANTA RITA,ABC,3180053,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
0012541,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3169795,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C27970,Instalacao Transformadora com  Chave,STR01P8,,Metropolitana,Macapá,SANTA RITA,ABC,3184782,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
2106,Instalacao Transformadora com Chave,STR01F5,,Metropolitana,Macapá,SANTA RITA,ABC,3181176,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04700157,Instalacao Transformadora com Chave,JAR01F3,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3153732,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RR737,Instalacao Transformadora com Chave,EQT01C8,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3184197,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS439,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,B,3183508,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
948617,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,B,3181769,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
08703015,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171582,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01100015,Instalacao Transformadora com Chave,OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,A,3182360,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
5762393,Instalacao Transformadora com  Chave,STN01W3,AMAPÁ,Metropolitana,Macapá,SANTANA,C,3169690,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190979- X,Estação Transformadora (Particular),MCD01W4,,Metropolitana,Macapá,MACAPA - II,ABC,3163615,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700496,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146499,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK812,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3183224,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3102960,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3168282,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00104997,Instalacao Transformadora com Chave,MCD01W3,,Metropolitana,Macapá,MACAPA - II,ABC,3163495,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
02700425,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3148671,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178308- X,Instalacao Transformadora (Companhia),CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144065,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00188219,Estacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3160947,300.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182882- X,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149497,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C20685,Estacao Transformadora com Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160857,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00102354,Instalacao Transformadora com Chave,MCD01C4,,Metropolitana,Macapá,MACAPA - II,ABC,3161675,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0003430294515,0.0003828453699
4757,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171411,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
09900358,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,Porto Grande,Porto Grande,SERRA DO NAVIO,B,3144294,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02100110512176,Instalacao Transformadora com Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3184615,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100522,Instalacao Transformadora com Chave,MCD01C3,,Metropolitana,Macapá,MACAPA - II,ABC,3157812,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0004001915755,0.0003340497291
00101248,Instalacao Transformadora com Chave,STR01P1,,Metropolitana,Macapá,SANTA RITA,ABC,3172938,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001847657225,0.0004628399862
00101636,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154012,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU669,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,B,3183508,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00303023,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3177831,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
6179461,Instalacao Transformadora (Companhia),STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,C,3177805,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700654,Instalacao Transformadora com Chave,PTG01P3,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3146204,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100197462- X,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171256,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100185365- X,Instalacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3159859,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700814,Instalacao Transformadora com Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146622,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS182,Instalacao Transformadora com Chave,SJO01S4,,Metropolitana,Macapá,SANTA RITA,ABC,3182317,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
16567,Instalacao Transformadora (Companhia),CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3166899,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100194294X,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171625,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189159,Estacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3160917,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00399819,Estação Transformadora (Particular),STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3179435,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU565,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3174767,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
492763,Instalacao Transformadora com Chave,STR01P1,,Metropolitana,Macapá,SANTA RITA,ABC,3153336,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100196951- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3170322,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC876,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,AB,3182505,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
57321679,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,ABC,3177227,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178302- X,Instalacao Transformadora com  Chave,CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,B,3144071,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179638- X,Instalacao Transformadora (Companhia),STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3156047,10.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.000113271031,1.609878213e-05
00403003,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3168621,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700822,Estação Transformadora (Particular),PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3148405,45.0000000000,,,,,,0.00000000,0.00000000,,,0,1,6.702556776e-05,7.893718968e-06
00942742,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3177671,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190341,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171365,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
105706,Instalacao Transformadora com Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3167404,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01703058,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,C,3146735,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100174050- X,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146808,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190321- X,Estação Transformadora (Particular),MCD01C2,,Metropolitana,Macapá,MACAPA - II,A,3162007,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00942984,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3177704,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
494138,Instalacao Transformadora com Chave,MCD01C5,,Metropolitana,Macapá,MACAPA - II,ABC,3173081,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100411,Instalacao Transformadora com Chave,STR01P5,,Metropolitana,Macapá,SANTA RITA,ABC,3181352,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0002458342529,0.0005241668506
SL033,Instalacao Transformadora com Chave,SJO01S4,,,,SANTA RITA,ABC,3184802,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00304619,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3177984,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
479X,Instalacao Transformadora (Companhia),INJ01N1,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,B,3159293,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU021,Instalacao Transformadora com  Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3174608,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00944351,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3178459,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
15334,Instalacao Transformadora com Chave,FTC01F1,,Metropolitana,Santana,,ABC,3174591,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
09900393,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,Porto Grande,Porto Grande,SERRA DO NAVIO,B,3144330,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101191,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154037,150.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.0009227899507,0.0004139223712
00303498,Instalacao Transformadora com Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152672,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0007320931733,0.0002125089037
100180188- X,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,C,3145355,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS790T,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Porto Grande,,A,3145357,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00388147,Instalacao Transformadora (Companhia),STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3171251,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300009,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,B,3179249,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100181109- X,Instalacao Transformadora com  Chave,EQT01Y4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3175555,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT647,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3178571,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100194132- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3179692,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02500272,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149416,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SL390,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,,,SANTANA,ABC,3183738,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
06103002,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3155763,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
313687,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3178128,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02900109,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3165956,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C26318,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171241,112.5000000000,,,,,,0.00000000,0.00000000,,,0,3,0.005828163958,0.001031344404
SOLAR,Instalacao Transformadora com Chave,SOL01S1,,Metropolitana,Macapá,,ABC,3177251,1000.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301059,Instalacao Transformadora com  Chave,FTC01F3,,Metropolitana,Santana,,ABC,3184995,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00105012,Estacao Transformadora com Chave,STR01P6,,Metropolitana,Macapá,SANTA RITA,ABC,3159098,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301360,Instalacao Transformadora com Chave,FTC01F3,,Metropolitana,Santana,,ABC,3183164,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
16377,Instalacao Transformadora (Companhia),CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,C,3143995,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100175864- X,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3160586,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
06103042,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3184767,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT620,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3174606,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU539,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3162078,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00936531,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3169597,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
