INSTALACAO_ID,COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,SOBRECARGA,INT12M,DEC12M,FEC12M
1097081.0000000000,1141813,Instalacao Transformadora (Companhia),ODFY4,CENTRO,SANTANA DO IPANEMA,OLHO DÁGUA DAS FLORES,OLHO D' ÁGUA DAS FLORES,A,1097082.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1214690.0000000000,1089838,Estacao Transformadora com Chave,ARDM9,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA II,ABC,1214568.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1161268.0000000000,1097016,Estacao Transformadora com Chave,CPLY2,COD RIO LARGO,RIO LARGO,ATALAIA,CAPELA,ABC,1256499.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1010860.0000000000,02457,Instalacao Transformadora com  Chave,TBMW1,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1249263.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120090.0000000000,100161022X,Estacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,MINADOR DO NEGRÃO,,ABC,1168593.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1151788.0000000000,14382,Instalacao Transformadora com  Chave,MBDY2,CENTRO,SÃO MIGUEL DOS CAMPOS,MARIBONDO,MARIBONDO,B,1151307.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1216011.0000000000,1076493,Instalacao Transformadora com  Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,B,1216006.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1058278.0000000000,1116266,Estação Transformadora (Particular),RLUY5,METROPOLITANA,RIO LARGO,RIO LARGO,RIO LARGO,ABC,1058277.0000000000,225.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1066392.0000000000,100151757X,Instalacao Transformadora (Companhia),GIPY1,CENTRO,ARAPIRACA,GIRAU DO PONCIANO,ARAPIRACA II,ABC,1066391.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1271598.0000000000,1245414T,Estação Transformadora (Particular),IPAY3,CENTRO,,,S¿O LUIZ DO QUITUNDE,ABC,1271599.0000000000,300.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1232751.0000000000,111235X,Estacao Transformadora com Chave,ARPY4,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1160447.0000000000,225.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120542.0000000000,54459,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,,A,1120540.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1270094.0000000000,120856X,Estação Transformadora (Particular),GIPY1,CENTRO,,,ARAPIRACA II,ABC,1271360.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1022857.0000000000,106763X,Estacao Transformadora com Chave,PJAY6,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1267968.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1142963.0000000000,47977,Instalacao Transformadora com Chave,UPMY4,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,B,1142959.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1088416.0000000000,100167822X,Instalacao Transformadora (Companhia),MTBY4,SERTAO,PENEDO,PIAÇABUÇU,MARITUBA,AB,1088415.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1162190.0000000000,24216,Instalacao Transformadora com Chave,ARDM1,SERTAO,ARAPIRACA,LIMOEIRO DE ANADIA,ARAPIRACA II,ABC,1162003.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1215243.0000000000,1100513,Instalacao Transformadora com Chave,MBDY3,CENTRO,SÃO MIGUEL DOS CAMPOS,MARIBONDO,MARIBONDO,B,1151573.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1148991.0000000000,60146X,Estacao Transformadora com Chave,ARPY1,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1181355.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1166359.0000000000,1054007,Estacao Transformadora com Chave,SRRY1,CENTRO,MACEIO II,PINHEIRO,PINHEIRO,ABC,1011207.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1164073.0000000000,1049054,Instalacao Transformadora com  Chave,CPLY3,COD RIO LARGO,RIO LARGO,CAPELA,CAPELA,AB,1163836.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1031923.0000000000,100164548X,Estação Transformadora (Particular),CRDM4,CENTRO,PENEDO,JEQUIÁ DA PRAIA,CORURIPE,ABC,1031924.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1019239.0000000000,04801,Estacao Transformadora com Chave,CZAY6,METROPOLITANA,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1231720.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1060228.0000000000,100147039X,Instalacao Transformadora com  Chave,DMGY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,AC,1060178.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1070746.0000000000,14144,Estacao Transformadora com Chave,SSOY1,SERTAO,ARAPIRACA,ARAPIRACA I,SÃO SEBASTIÃO,AC,1195930.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1143081.0000000000,47102,Estacao Transformadora com Chave,UPMY1,CENTRO,UNIÃO DOS PALMARES,JOAQUIM GOMES,UNIÃO DOS PALMARES,A,1143056.0000000000,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1174800.0000000000,1119257,Estacao Transformadora com Chave,BSMC2,CENTRO,MACEIO II,FRANCES,POLO,ABC,1004149.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1135771.0000000000,1106813,Instalacao Transformadora com  Chave,PMIY5,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,PALMEIRA DOS ÍNDIOS,B,1135768.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1003966.0000000000,00193,Instalacao Transformadora com Chave,MDOY3,SERTAO,MACEIO II,FRANCES,MARECHAL DEODORO,ABC,1003963.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1230752.0000000000,1097172,Instalacao Transformadora com Chave,TBMY6,METROPOLITANA,RIO LARGO,PILAR,TABULEIRO DOS MARTINS,A,1258366.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1217761.0000000000,1060503,Instalacao Transformadora com Chave,BBEY3,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1071707.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,1,0.0002063222369,5.726401247e-05
1207464.0000000000,83821,Instalacao Transformadora com Chave,SSOY4,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,ABC,1207465.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1164559.0000000000,1117246,Instalacao Transformadora com Chave,ARPY5,SERTAO,ARAPIRACA,TAQUARANA,ARAPIRACA I,ABC,1257009.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1139494.0000000000,58123,Instalacao Transformadora com  Chave,PMIY1,CENTRO,PALMEIRA DOS ÍNDIOS,PAULO JACINTO,PALMEIRA DOS ÍNDIOS,ABC,1251985.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1057184.0000000000,28047,Instalacao Transformadora com Chave,SSOY2,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,ABC,1267365.0000000000,150.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1023247.0000000000,1062808,Estação Transformadora (Particular),TDBY3,METROPOLITANA,MACEIO II,PINHEIRO,TRAPICHE DA BARRA,ABC,1023267.0000000000,1000.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1216413.0000000000,42307,Instalacao Transformadora com Chave,ARPY5,SERTAO,ARAPIRACA,TAQUARANA,ARAPIRACA I,ABC,1216726.0000000000,30.0000000000,,,,3X#X1X70+50,0.90196000,0.00000000,0.90196000,0.00,100.00,17,0.566667,,,
1234040.0000000000,1118420,Instalacao Transformadora com Chave,CDUM7,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1233067.0000000000,75.0000000000,,,,0X#(54) CA,2.96876000,2.88862000,0.08014000,97.30,2.70,99,1.320000,1,0.0002802879183,6.903643307e-05
1031827.0000000000,09095,Instalacao Transformadora com Chave,CRDM4,CENTRO,PENEDO,JEQUIÁ DA PRAIA,CORURIPE,ABC,1170993.0000000000,75.0000000000,,,,2X#4(4) AWG CA,3.05660000,2.08000000,0.86780000,68.05,28.39,89,1.186667,3,0.002856130906,0.0002198196977
1008434.0000000000,2755,Instalacao Transformadora com Chave,CDUM6,CENTRO,RIO LARGO,RIO LARGO,TABULEIRO DOS MARTINS,ABC,1271034.0000000000,75.0000000000,,,,3X#1/0(4) AWG CA,6.10291000,0.00000000,5.88469000,0.00,96.42,173,2.306667,2,0.0003938113475,0.0002067768258
1249571.0000000000,1006274,Instalacao Transformadora com Chave,SBRY2,CENTRO,PENEDO,PORTO REAL DO COLEGIO,SÃO BRAZ,ABC,1249764.0000000000,75.0000000000,,,,3X#35(35) MULT,3.61038000,2.95124000,0.00000000,81.74,0.00,100,1.333333,,,
1251052.0000000000,2560265,Instalacao Transformadora com Chave,SSOY2,SERTAO,ARAPIRACA,JUNQUEIRO,SÃO SEBASTIÃO,ABC,1057409.0000000000,45.0000000000,,,,1X#4(4) AWG CU,1.37227000,0.42295000,0.90407000,30.82,65.88,26,0.577778,,,
1116929.0000000000,51937,Instalacao Transformadora com Chave,SDIY7,SERTAO,SANTANA DO IPANEMA,MARAVILHA,,ABC,1116922.0000000000,45.0000000000,,,,0X#(4) AWG CA,4.06502000,0.37082000,3.69420000,9.12,90.88,114,2.533333,,,
1008355.0000000000,01927,Instalacao Transformadora com Chave,TBMY9,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1273417.0000000000,150.0000000000,,,,0X#(4) AWG CA,9.62179000,8.54489000,1.07690000,88.81,11.19,222,1.480000,,,
1020829.0000000000,03527,Instalacao Transformadora com Chave,PNOC1,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1020882.0000000000,150.0000000000,150.0000000000,150.0000000000,,0X#(4) AWG CA,4.71378000,3.08041000,0.38622000,65.35,8.19,206,1.373333,1,0,0
1093550.0000000000,33765,Instalacao Transformadora com Chave,JDHY3,CENTRO,SANTANA DO IPANEMA,BATALHA,JACARÉ DOS HOMENS,ABC,1093473.0000000000,45.0000000000,,,,3X#4(4) AWG CA,2.20058000,0.00000000,2.20058000,0.00,100.00,52,1.155556,2,0.0003364943815,6.98396967e-05
1008467.0000000000,02698,Instalacao Transformadora com Chave,CDUM2,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1008490.0000000000,112.5000000000,,,,0X#(4) AWG CA,4.31596000,0.00000000,4.31596000,0.00,100.00,120,1.066667,1,0.003512889655,8.197726255e-05
1011211.0000000000,01238,Instalacao Transformadora com Chave,BBEY3,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1269305.0000000000,150.0000000000,,,,0X#(4) AWG CA,22.63283000,2.50019000,18.18540000,11.05,80.35,574,3.826667,6,0.01380404242,0.002263687409
1246864.0000000000,1018043,Instalacao Transformadora com Chave,TDBY3,METROPOLITANA,MACEIO II,PINHEIRO,TRAPICHE DA BARRA,ABC,1231726.0000000000,45.0000000000,,,,3X#70(70) MULT,2.01908000,1.05341000,0.53629000,52.17,26.56,67,1.488889,1,0.0003679885466,4.719011882e-05
1100515.0000000000,37582,Instalacao Transformadora com Chave,BBEY5,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1100517.0000000000,75.0000000000,,,,0X#(4) AWG CA,4.97301000,0.89282000,3.99007000,17.95,80.23,158,2.106667,,,
1048280.0000000000,20450,Instalacao Transformadora com Chave,ARPY7,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1212555.0000000000,112.5000000000,,,,0X#(4) AWG CA,9.44272000,3.11913000,5.22286000,33.03,55.31,268,2.382222,,,
1263646.0000000000,1181629,Instalacao Transformadora com Chave,UPMY7,CENTRO,UNIÃO DOS PALMARES,SAO JOSE DA LAGE,UNIÃO DOS PALMARES,ABC,1210541.0000000000,75.0000000000,,,,1X#4(4) AWG CA,6.29187000,0.63154000,5.66033000,10.04,89.96,192,2.560000,1,0.0006496045141,0.0001124466876
1252014.0000000000,1032003,Instalacao Transformadora com Chave,BSMC2,CENTRO,MACEIO II,FRANCES,POLO,ABC,1004090.0000000000,75.0000000000,,,,3X#4(4) AWG CA,0.68766000,0.00000000,0.68766000,0.00,100.00,49,0.653333,,,
1044519.0000000000,23608,Instalacao Transformadora com Chave,INPY4,COD DELMIRO GOLVEIA,SANTANA DO IPANEMA,SÃO JOSÉ DA TAPERA,INHAPI,A,1044081.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.95181000,0.00000000,0.87469000,0.00,91.90,4,0.400000,,,
1176964.0000000000,81592,Instalacao Transformadora com Chave,IPAY3,CENTRO,MACEIO I,PARIPUEIRA,S¿O LUIZ DO QUITUNDE,ABC,1176966.0000000000,75.0000000000,75.0000000000,75.0000000000,,0X#(54) CA,3.26000000,3.23200000,0.02800000,99.14,0.86,117,1.560000,,,
1261629.0000000000,1152005,Instalacao Transformadora com Chave,CZAY9,METROPOLITANA,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1186079.0000000000,75.0000000000,,,,3X#70(70) MULT,2.89578000,1.56160000,1.33418000,53.93,46.07,130,1.733333,,,
1011212.0000000000,01230,Instalacao Transformadora com Chave,BBEY3,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1011209.0000000000,150.0000000000,,,,0X#(4) AWG CA,4.36741000,0.00000000,3.27588000,0.00,75.01,130,0.866667,2,0.000679515523,0.0002065802339
1040090.0000000000,83361,Instalacao Transformadora com Chave,MGIY4,SERTAO,MATRIZ DE CAMARAGIBE,MARAGOGI,MARAGOGI,ABC,1040091.0000000000,112.5000000000,112.5000000000,112.5000000000,,0X#(25)CU,4.88280000,1.06268000,3.78848000,21.76,77.59,122,1.084444,2,0.0004391475423,0.0001433954239
1252353.0000000000,5319275,Instalacao Transformadora com Chave,CRAC4,CENTRO,ARAPIRACA,CRAÍBAS,ARAPIRACA I,ABC,1252390.0000000000,45.0000000000,,,,0X#(4) AWG CA,1.79278000,0.52166000,1.27112000,29.10,70.90,7,0.155556,,,
1166086.0000000000,40256,Instalacao Transformadora com Chave,CDUM5,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1212431.0000000000,75.0000000000,,,,0X#(4) AWG CA,3.69834000,0.24500000,3.45334000,6.62,93.38,106,1.413333,,,
1008540.0000000000,02769,Instalacao Transformadora com Chave,CDUM6,CENTRO,RIO LARGO,RIO LARGO,TABULEIRO DOS MARTINS,ABC,1008538.0000000000,45.0000000000,,,,0X#(4) AWG CA,2.95171000,0.00000000,2.60368000,0.00,88.21,91,2.022222,,,
1139780.0000000000,56822,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,MAR VERMELHO,VIÇOSA,ABC,1168185.0000000000,150.0000000000,,,,0X#(4) AWG CA,9.41812000,1.07296000,8.30790000,11.39,88.21,231,1.540000,2,0.001388803722,0.000324816526
1018443.0000000000,1030558,Instalacao Transformadora com Chave,CZAY3,METROPOLITANA,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1018441.0000000000,75.0000000000,,,,3X#70(70) MULT,3.73903000,3.20990000,0.06713000,85.85,1.80,123,1.640000,,,
1266592.0000000000,99979077,Instalacao Transformadora com Chave,CDUM7,CENTRO,,,TABULEIRO DOS MARTINS,ABC,1266585.0000000000,75.0000000000,,,,3X#35(35) MULT,1.63675000,1.63675000,0.00000000,100.00,0.00,67,0.893333,,,
1093747.0000000000,100144934X,Instalacao Transformadora com Chave,JDHY3,CENTRO,SANTANA DO IPANEMA,JARAMATAIA,JACARÉ DOS HOMENS,ABC,1241386.0000000000,45.0000000000,,,,0X#(4) AWG CA,4.36948000,0.54466000,3.00303000,12.47,68.73,147,3.266667,,,
1241167.0000000000,1036602,Instalacao Transformadora com Chave,RLUY7,METROPOLITANA,RIO LARGO,MESSIAS,RIO LARGO,ABC,1241168.0000000000,75.0000000000,,,,3X#35(35) MULT,3.39300000,3.39300000,0.00000000,100.00,0.00,77,1.026667,1,0.0003076445132,4.723545421e-05
1120261.0000000000,1176323,Instalacao Transformadora com Chave,PMIY4,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,PALMEIRA DOS ÍNDIOS,ABC,1120257.0000000000,75.0000000000,,,,0X#(4) AWG CA,2.75734000,0.62025000,2.13709000,22.49,77.51,52,0.693333,2,0.0002998101448,6.674313108e-05
1176056.0000000000,121795X,Instalacao Transformadora com Chave,CZAY9,METROPOLITANA,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1263072.0000000000,112.5000000000,,,,3##35(35) MULT,1.17841000,1.17841000,0.00000000,100.00,0.00,21,0.186667,1,2.413579651e-06,1.419752736e-05
1089902.0000000000,35993,Instalacao Transformadora com Chave,PDAY4,CENTRO,SANTANA DO IPANEMA,PALESTINA,PÃO DE AÇÚCAR,ABC,1271709.0000000000,112.5000000000,,,,0X#(4) AWG CA,13.26057000,0.70313000,10.69886000,5.30,80.68,353,3.137778,,,
1176513.0000000000,20710,Instalacao Transformadora com Chave,INPY3,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,INHAPI,INHAPI,ABC,1175514.0000000000,112.5000000000,,,,0X#(4) AWG CA,9.38148000,5.77369000,3.51514000,61.54,37.47,224,1.991111,,,
1071191.0000000000,10506,Instalacao Transformadora com Chave,MCIY2,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,ABC,1071186.0000000000,75.0000000000,,,,3##70(70) MULT,6.08064000,1.56424000,3.63199000,25.72,59.73,172,2.293333,1,0.0004580272933,0.0001531863857
1021042.0000000000,1061860,Instalacao Transformadora com Chave,SRRY5,CENTRO,MACEIO II,PINHEIRO,,ABC,1236295.0000000000,150.0000000000,,,,0X#(4) AWG CA,4.96032000,0.00000000,4.41986000,0.00,89.10,170,1.133333,6,0.00232984315,0.000765115064
1246906.0000000000,101806X,Instalacao Transformadora com Chave,TDBY3,METROPOLITANA,MACEIO II,PINHEIRO,TRAPICHE DA BARRA,ABC,1242026.0000000000,75.0000000000,,,,3X#70(70) MULT,3.77709000,0.36261000,1.35122000,9.60,35.77,150,2.000000,3,0.003114974727,0.0003041295001
1051610.0000000000,10694,Instalacao Transformadora com Chave,SLQY6,SERTAO,MATRIZ DE CAMARAGIBE,PASSO DE CAMARAGIBE,SÃO LUIZ DO QUITUNDE,AB,1051692.0000000000,15.0000000000,15.0000000000,15.0000000000,,1X#4(4) AWG CA,1.01867000,0.00000000,0.86050000,0.00,84.47,23,1.533333,4,0.0003093292449,6.445015778e-05
1212058.0000000000,124101,Instalacao Transformadora (Companhia),INPY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,ÁGUA BRANCA,INHAPI,B,1044146.0000000000,37.0000000000,,,,1##70(70) MULT,2.18531000,2.18531000,0.00000000,100.00,0.00,26,0.702703,1,8.659990961e-05,1.596017501e-05
1011761.0000000000,01564,Instalacao Transformadora com Chave,TBMY1,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1271950.0000000000,75.0000000000,75.0000000000,75.0000000000,,0X#(4) AWG CA,11.74357000,2.27531000,7.95828000,19.37,67.77,324,4.320000,,,
1254784.0000000000,02576455,Instalacao Transformadora com Chave,PEPY6,COD PENEDO,ARAPIRACA,CAMPO ALEGRE,PERI-PERI,ABC,1068213.0000000000,45.0000000000,,,,0X#(4) AWG CA,8.43915000,2.34329000,6.08597000,27.77,72.12,227,5.044444,,,
1008243.0000000000,02129,Instalacao Transformadora com Chave,TBMY2,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1008085.0000000000,150.0000000000,150.0000000000,150.0000000000,,1X#4(4) AWG CU,6.12371000,0.00000000,5.69765000,0.00,93.04,152,1.013333,1,0.0003700839404,0.0001065909967
1047993.0000000000,20094,Instalacao Transformadora com Chave,ARDM2,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA II,ABC,1048003.0000000000,45.0000000000,45.0000000000,45.0000000000,,3X#1/0(4) AWG CA,1.98505000,0.43369000,1.48381000,21.85,74.75,46,1.022222,1,0.0001214870884,3.384984353e-05
1160554.0000000000,13373,Instalacao Transformadora com Chave,ARPY4,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1160453.0000000000,112.5000000000,112.5000000000,112.5000000000,,0X#(4) AWG CA,11.33980000,7.20182000,4.13798000,63.51,36.49,293,2.604444,2,0.00200450608,0.0003788964234
1115680.0000000000,38314,Instalacao Transformadora com Chave,UPMY7,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,ABC,1115999.0000000000,75.0000000000,,,,0X#(54) CA,7.50952000,7.46148000,0.04804000,99.36,0.64,190,2.533333,,,
1088773.0000000000,30396,Instalacao Transformadora com Chave,MTBY1,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1175552.0000000000,45.0000000000,,,,1X#4(4) AWG CU,3.84633000,0.76014000,2.82400000,19.76,73.42,102,2.266667,,,
1241183.0000000000,1118846,Instalacao Transformadora com Chave,CDUM7,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1241174.0000000000,75.0000000000,,,,0X#(54) CA,3.23686000,3.20342000,0.03344000,98.97,1.03,107,1.426667,2,0.0005713968536,0.0001522506061
1055645.0000000000,26537,Instalacao Transformadora com Chave,SSOY4,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,ABC,1168988.0000000000,112.5000000000,,,,1X#4(4) AWG CA,5.50463000,0.45810000,5.03647000,8.32,91.50,130,1.155556,1,0.0002669015288,8.7e-05
1148398.0000000000,21373,Instalacao Transformadora com Chave,ARPY2,SERTAO,ARAPIRACA,CRAÍBAS,ARAPIRACA I,ABC,1148397.0000000000,15.0000000000,,,,1X#35(35) MULT,0.67331000,0.37660000,0.29671000,55.93,44.07,10,0.666667,1,1.281520541e-05,4.350035779e-06
1189515.0000000000,82342,Instalacao Transformadora com  Chave,RLUY5,METROPOLITANA,RIO LARGO,RIO LARGO,RIO LARGO,ABC,1224595.0000000000,150.0000000000,,,,0X#(4) AWG CA,3.35124000,3.23485000,0.11639000,96.53,3.47,109,0.726667,1,0.0002871848599,6.5e-05
1094925.0000000000,33207,Instalacao Transformadora com Chave,ODFY1,CENTRO,SANTANA DO IPANEMA,SÃO JOSÉ DA TAPERA,OLHO D' ÁGUA DAS FLORES,C,1094926.0000000000,5.0000000000,,,,1X#35(35) MULT,1.64535000,0.08886000,1.43438000,5.40,87.18,22,4.400000,,,
1068507.0000000000,10293,Instalacao Transformadora com Chave,MTCY1,NORTE,MATRIZ DE CAMARAGIBE,MATRIZ DE CAMARAGIBE,MATRIZ DE CAMARAGIBE,ABC,1034063.0000000000,112.5000000000,112.5000000000,112.5000000000,,0X#(4) AWG CA,9.37477000,2.62738000,5.60604000,28.03,59.80,290,2.577778,,,
1217038.0000000000,100174985X,Instalacao Transformadora com Chave,SMCY1,SERTAO,SÃO MIGUEL DOS CAMPOS,BOCA DA MATA,SÃO MIGUEL DOS CAMPOS,B,1046781.0000000000,5.0000000000,,,,1X#35(35) MULT,0.44438000,0.44438000,0.00000000,100.00,0.00,2,0.400000,,,
1004157.0000000000,00174,Instalacao Transformadora com Chave,MDOY3,SERTAO,MACEIO II,FRANCES,MARECHAL DEODORO,ABC,1004158.0000000000,150.0000000000,,,,0X#(4) AWG CA,8.85708000,0.00000000,5.35308000,0.00,60.44,236,1.573333,2,0.001263329534,0.0003394030909
1128619.0000000000,1167219,Instalacao Transformadora com Chave,SDIY3,SERTAO,SANTANA DO IPANEMA,DOIS RIACHOS,SANTANA DO IPANEMA,ABC,1271317.0000000000,75.0000000000,,,,0X#(4) AWG CA,3.08824000,2.46948000,0.61876000,79.96,20.04,67,0.893333,,,
1162514.0000000000,23614,Instalacao Transformadora com Chave,ARDM1,SERTAO,ARAPIRACA,JUNQUEIRO,ARAPIRACA II,ABC,1162320.0000000000,30.0000000000,30.0000000000,30.0000000000,,3X#35(35) MULT,2.12450000,1.27364000,0.85086000,59.95,40.05,51,1.700000,3,0.0004598913272,9.371421802e-05
1056791.0000000000,27733,Instalacao Transformadora com Chave,INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,ABC,1056565.0000000000,150.0000000000,,,,1X#4(4) AWG CU,7.01147000,0.23975000,5.93193000,3.42,84.60,207,1.380000,2,0.001556162762,0.0002754695588
1088758.0000000000,30374,Instalacao Transformadora com Chave,MTBY1,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1088823.0000000000,75.0000000000,,,,0X#(4) AWG CA,6.39735000,0.00000000,5.24484000,0.00,81.98,190,2.533333,1,0.0007710890071,0.0001348765099
1056899.0000000000,27761,Instalacao Transformadora com Chave,INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,ABC,1071464.0000000000,30.0000000000,,,,1X#4(4) AWG CU,3.56343000,0.00000000,2.99033000,0.00,83.92,43,1.433333,,,
1069366.0000000000,24928,Instalacao Transformadora com Chave,INPY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,CANAPI,INHAPI,B,1069861.0000000000,10.0000000000,,,,1X#35(35) MULT,0.31590000,0.26037000,0.00000000,82.42,0.00,6,0.600000,1,3.111908161e-05,4e-06
1031520.0000000000,08705,Instalacao Transformadora com Chave,SMCY4,SERTAO,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,ABC,1031521.0000000000,30.0000000000,,,,0X#(4) AWG CA,3.96444000,0.00000000,3.29349000,0.00,83.08,112,3.733333,1,0.0001518784797,6.5e-05
